"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Births"
	"Louisiana"	"22"	"2021"	"2021"	"February"	"2"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"15-19 years"	"15-19"	296
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"20-24 years"	"20-24"	1162
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"25-29 years"	"25-29"	1525
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"30-34 years"	"30-34"	1215
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"35-39 years"	"35-39"	575
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"40-44 years"	"40-44"	117
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"45-49 years"	"45-49"	0
	"Louisiana"	"22"	"2021"	"2021"	"March"	"3"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"Under 15 years"	"15"	12
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"15-19 years"	"15-19"	243
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"20-24 years"	"20-24"	1003
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"25-29 years"	"25-29"	1327
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"30-34 years"	"30-34"	1064
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"35-39 years"	"35-39"	483
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"40-44 years"	"40-44"	86
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"April"	"4"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"15-19 years"	"15-19"	262
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"20-24 years"	"20-24"	1034
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"25-29 years"	"25-29"	1308
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"30-34 years"	"30-34"	1179
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"35-39 years"	"35-39"	495
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"40-44 years"	"40-44"	94
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"May"	"5"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"15-19 years"	"15-19"	307
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"20-24 years"	"20-24"	1171
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"25-29 years"	"25-29"	1411
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"30-34 years"	"30-34"	1174
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"35-39 years"	"35-39"	565
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"40-44 years"	"40-44"	99
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"June"	"6"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"15-19 years"	"15-19"	302
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"20-24 years"	"20-24"	1212
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"25-29 years"	"25-29"	1483
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"30-34 years"	"30-34"	1295
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"35-39 years"	"35-39"	622
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"40-44 years"	"40-44"	113
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"July"	"7"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"15-19 years"	"15-19"	292
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"20-24 years"	"20-24"	1271
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"25-29 years"	"25-29"	1535
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"30-34 years"	"30-34"	1317
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"35-39 years"	"35-39"	567
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"40-44 years"	"40-44"	121
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"August"	"8"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"15-19 years"	"15-19"	360
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"20-24 years"	"20-24"	1245
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"25-29 years"	"25-29"	1589
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"30-34 years"	"30-34"	1315
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"35-39 years"	"35-39"	620
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"40-44 years"	"40-44"	124
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"September"	"9"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"15-19 years"	"15-19"	328
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"20-24 years"	"20-24"	1155
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"25-29 years"	"25-29"	1413
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"30-34 years"	"30-34"	1257
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"35-39 years"	"35-39"	609
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"40-44 years"	"40-44"	117
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"October"	"10"	"50 years and over"	"50+"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"15-19 years"	"15-19"	294
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"20-24 years"	"20-24"	1179
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"25-29 years"	"25-29"	1419
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"30-34 years"	"30-34"	1249
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"35-39 years"	"35-39"	596
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"40-44 years"	"40-44"	112
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"November"	"11"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"15-19 years"	"15-19"	309
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"20-24 years"	"20-24"	1191
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"25-29 years"	"25-29"	1452
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"30-34 years"	"30-34"	1244
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"35-39 years"	"35-39"	650
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"40-44 years"	"40-44"	110
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2021"	"2021"	"December"	"12"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"15-19 years"	"15-19"	298
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"20-24 years"	"20-24"	1106
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"25-29 years"	"25-29"	1356
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"30-34 years"	"30-34"	1148
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"35-39 years"	"35-39"	550
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"40-44 years"	"40-44"	94
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"January"	"1"	"50 years and over"	"50+"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"15-19 years"	"15-19"	276
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"20-24 years"	"20-24"	1027
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"25-29 years"	"25-29"	1319
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"30-34 years"	"30-34"	1124
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"35-39 years"	"35-39"	510
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"40-44 years"	"40-44"	100
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"February"	"2"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"15-19 years"	"15-19"	293
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"20-24 years"	"20-24"	1037
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"25-29 years"	"25-29"	1358
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"30-34 years"	"30-34"	1133
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"35-39 years"	"35-39"	530
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"40-44 years"	"40-44"	111
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"March"	"3"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"15-19 years"	"15-19"	264
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"20-24 years"	"20-24"	976
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"25-29 years"	"25-29"	1208
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"30-34 years"	"30-34"	1104
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"35-39 years"	"35-39"	494
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"40-44 years"	"40-44"	97
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"April"	"4"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"15-19 years"	"15-19"	234
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"20-24 years"	"20-24"	1030
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"25-29 years"	"25-29"	1320
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"30-34 years"	"30-34"	1128
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"35-39 years"	"35-39"	556
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"40-44 years"	"40-44"	107
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"May"	"5"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"15-19 years"	"15-19"	263
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"20-24 years"	"20-24"	1053
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"25-29 years"	"25-29"	1297
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"30-34 years"	"30-34"	1148
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"35-39 years"	"35-39"	532
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"40-44 years"	"40-44"	116
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"June"	"6"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"15-19 years"	"15-19"	317
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"20-24 years"	"20-24"	1191
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"25-29 years"	"25-29"	1540
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"30-34 years"	"30-34"	1200
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"35-39 years"	"35-39"	576
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"40-44 years"	"40-44"	111
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"45-49 years"	"45-49"	10
	"Louisiana"	"22"	"2022"	"2022"	"July"	"7"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"15-19 years"	"15-19"	287
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"20-24 years"	"20-24"	1334
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"25-29 years"	"25-29"	1643
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"30-34 years"	"30-34"	1356
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"35-39 years"	"35-39"	637
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"40-44 years"	"40-44"	139
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"15-19 years"	"15-19"	319
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"20-24 years"	"20-24"	1229
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"25-29 years"	"25-29"	1480
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"30-34 years"	"30-34"	1236
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"35-39 years"	"35-39"	548
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"40-44 years"	"40-44"	111
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"September"	"9"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"15-19 years"	"15-19"	329
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"20-24 years"	"20-24"	1140
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"25-29 years"	"25-29"	1417
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"30-34 years"	"30-34"	1164
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"35-39 years"	"35-39"	595
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"40-44 years"	"40-44"	125
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"October"	"10"	"50 years and over"	"50+"	0
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"15-19 years"	"15-19"	287
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"20-24 years"	"20-24"	1211
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"25-29 years"	"25-29"	1464
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"30-34 years"	"30-34"	1260
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"35-39 years"	"35-39"	566
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"40-44 years"	"40-44"	113
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"November"	"11"	"50 years and over"	"50+"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"15-19 years"	"15-19"	335
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"20-24 years"	"20-24"	1270
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"25-29 years"	"25-29"	1500
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"30-34 years"	"30-34"	1319
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"35-39 years"	"35-39"	602
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"40-44 years"	"40-44"	109
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Louisiana"	"22"	"2022"	"2022"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"15-19 years"	"15-19"	53
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"20-24 years"	"20-24"	196
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"25-29 years"	"25-29"	287
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"30-34 years"	"30-34"	249
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"35-39 years"	"35-39"	128
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"40-44 years"	"40-44"	35
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"January"	"1"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"15-19 years"	"15-19"	44
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"20-24 years"	"20-24"	216
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"25-29 years"	"25-29"	316
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"30-34 years"	"30-34"	302
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"35-39 years"	"35-39"	109
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"40-44 years"	"40-44"	21
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"45-49 years"	"45-49"	0
	"Maine"	"23"	"2016"	"2016"	"February"	"2"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"15-19 years"	"15-19"	51
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"20-24 years"	"20-24"	227
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"25-29 years"	"25-29"	335
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"30-34 years"	"30-34"	301
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"35-39 years"	"35-39"	133
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"40-44 years"	"40-44"	21
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"45-49 years"	"45-49"	0
	"Maine"	"23"	"2016"	"2016"	"March"	"3"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"15-19 years"	"15-19"	46
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"20-24 years"	"20-24"	229
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"25-29 years"	"25-29"	314
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"30-34 years"	"30-34"	288
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"35-39 years"	"35-39"	158
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"40-44 years"	"40-44"	32
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"April"	"4"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"15-19 years"	"15-19"	49
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"20-24 years"	"20-24"	204
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"25-29 years"	"25-29"	371
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"30-34 years"	"30-34"	308
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"35-39 years"	"35-39"	166
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"40-44 years"	"40-44"	18
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"May"	"5"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"15-19 years"	"15-19"	53
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"20-24 years"	"20-24"	210
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"25-29 years"	"25-29"	351
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"30-34 years"	"30-34"	301
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"35-39 years"	"35-39"	137
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"40-44 years"	"40-44"	26
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"June"	"6"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"15-19 years"	"15-19"	46
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"20-24 years"	"20-24"	237
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"25-29 years"	"25-29"	379
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"30-34 years"	"30-34"	343
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"35-39 years"	"35-39"	160
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"40-44 years"	"40-44"	24
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"July"	"7"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"15-19 years"	"15-19"	44
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"20-24 years"	"20-24"	236
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"25-29 years"	"25-29"	371
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"30-34 years"	"30-34"	328
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"35-39 years"	"35-39"	156
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"40-44 years"	"40-44"	31
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"45-49 years"	"45-49"	0
	"Maine"	"23"	"2016"	"2016"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"15-19 years"	"15-19"	54
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"20-24 years"	"20-24"	223
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"25-29 years"	"25-29"	356
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"30-34 years"	"30-34"	340
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"35-39 years"	"35-39"	132
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"40-44 years"	"40-44"	25
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"September"	"9"	"50 years and over"	"50+"	0
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"15-19 years"	"15-19"	54
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"20-24 years"	"20-24"	199
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"25-29 years"	"25-29"	340
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"30-34 years"	"30-34"	287
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"35-39 years"	"35-39"	108
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"40-44 years"	"40-44"	25
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"45-49 years"	"45-49"	0
	"Maine"	"23"	"2016"	"2016"	"October"	"10"	"50 years and over"	"50+"	Suppressed
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	"Under 15 years"	"15"	0
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	"15-19 years"	"15-19"	37
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	"20-24 years"	"20-24"	164
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	"25-29 years"	"25-29"	312
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	"30-34 years"	"30-34"	285
	"Maine"	"23"	"2016"	"2016"	"November"	"11"	"35-39 years"	"35-39"	123
